fecha_ingreso,hora_ingreso,nro_registro_interno,situacion,origen,es_anonima,tema,subtema,provincia,localidad,via_ingreso,consultante_provincia,consultante_como_conocio_la_linea,consultante_edad_aparente
2023-04-08,19:07,1565350535,Urgencia,Ciudadano,Sí,Otro,Otro,,,Línea 145,,,0.0
2023-04-08,21:03,2565350535,Urgencia,Ciudadano,Sí,Relaciones de familia (ex legal familia),Cuidado personal o régimen comunicacional,Corrientes,Gobernador Virasoro,Línea 145,Corrientes,,32.0
2023-04-09,17:27,1584450535,Urgencia,Ciudadano,Sí,Otro,Información sobre la línea 145,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,40.0
2023-04-09,22:04,1594450535,Urgencia,Ciudadano,No,Violencias,Familiar > patrocinio jurídico,Tucumán,Monteros,Línea 145,Tucumán,,42.0
2023-04-10,10:34,3505450535,Urgencia,Institución - Fiscalía en lo Correccional y Criminal N°32 de CABA,No,Trata,Consulta correo electrónico,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,0.0
2023-04-10,11:25,6505450535,Urgencia,Ciudadano,No,Trata,Consulta,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,0.0
2023-04-10,11:28,7505450535,Urgencia,Institución - Secretaria de la Mujer y Diversidad de La Rioja,No,Trata,"Explotación sexual niñas, niños y adolescentes",Salta,Rosario de la Frontera,Línea 145,La Rioja,,0.0
2023-04-10,13:45,2515450535,Urgencia,Ciudadano,Sí,Trata,Consulta,Mendoza,Mendoza,Línea 145,Mendoza,,0.0
2023-04-10,15:15,6515450535,Urgencia,Ciudadano,No,Trata,Explotación sexual,Jujuy,El Carmen,Línea 145,Jujuy,,0.0
2023-04-10,19:38,4525450535,Urgencia,Ciudadano,No,Trata,Consulta,Córdoba,Córdoba,Línea 145,Córdoba,,0.0
2023-04-11,08:55,7525450535,Urgencia,Ciudadano,No,Trata,Solicita información,,,Línea 145,,,0.0
2023-04-11,11:19,1535450535,Urgencia,Ciudadano,Sí,Trata,Consulta judicialización,Mendoza,Maipú,Línea 145,Mendoza,,0.0
2023-04-11,11:22,3535450535,Urgencia,Ciudadano,Sí,Trata,Judicialización,,,Línea 145,,,0.0
2023-04-11,11:50,4535450535,Urgencia,Ciudadano,Sí,Trata,Solicitud de judicialización,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,,,0.0
2023-04-11,15:55,4545450535,Urgencia,Ciudadano,Sí,Abuso sexual infantil,Abuso sexual infantil,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,25.0
2023-04-11,16:53,6545450535,Urgencia,Ciudadano,Sí,Otro,Adulto mayor,Tucumán,San Miguel de Tucumán,Línea 145,Tucumán,,75.0
2023-04-11,18:20,555450535,Urgencia,Ciudadano,Sí,Trata,No aplica,,,Línea 145,,,0.0
2023-04-11,19:25,5555450535,Urgencia,Ciudadano,No,Trata,Salud mental,,,Línea 145,Río Negro,,0.0
2023-04-11,19:28,6555450535,Urgencia,Ciudadano,No,Trata,Salud mental,,,Línea 145,Ciudad Autónoma de Buenos Aires,,0.0
2023-04-12,09:10,3575450535,Urgencia,Ciudadano,Sí,Trata,Judicialización,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,60.0
2023-04-12,10:53,8484550535,Urgencia,Ciudadano,No,Trata,Explotación sexual,Buenos Aires,Mar del Plata,Línea 145,Buenos Aires,,0.0
2023-04-12,12:03,9484550535,Urgencia,Ciudadano,Sí,Violencia de género,Física,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,25.0
2023-04-12,18:26,9494550535,Urgencia,Ciudadano,No,Trata,Información ayuda económica,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,0.0
2023-04-12,20:33,3594550535,Urgencia,Ciudadano,Sí,Reclamo por derivación ya efectuada,Ciudadano,Córdoba,Córdoba,Línea 145,Córdoba,,50.0
2023-04-13,19:07,1515550535,Urgencia,Ciudadano,Sí,Otro,Otro,,,Línea 145,,,0.0
2023-04-13,20:38,2515550535,Urgencia,Ciudadano,Sí,Trata,Violencia de genero,La Pampa,Embajador Martíni,Línea 145,La Pampa,,0.0
2023-04-13,20:39,3515550535,Urgencia,Ciudadano,Sí,Trata,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,,,0.0
2023-04-13,22:36,8425550535,Urgencia,Ciudadano,Sí,Trata,Salud mental,Santa Fe,Santa Fe,Línea 145,Santa Fe,,59.0
2023-04-14,08:33,1525550535,Urgencia,Ciudadano,No,Otro,No aplica,Buenos Aires,,Línea 145,,,25.0
2023-04-14,16:08,1535550535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,,,Línea 145,,,0.0
2023-04-14,16:21,2535550535,Urgencia,Ciudadano,No,Trata,Salud mental,,,Línea 145,,,0.0
2023-04-14,17:09,3535550535,Urgencia,Ciudadano,Sí,Trata,No aplica,Buenos Aires,,Llamada no pertinente,,,0.0
2023-04-14,17:19,4535550535,Urgencia,Ciudadano,Sí,Otro,Otro,,,Línea 145,,,0.0
2023-04-14,19:18,9445550535,Urgencia,Ciudadano,Sí,Salud,Salud mental,,,Línea 145,,,0.0
2023-04-14,19:45,545550535,Urgencia,Ciudadano,No,Trata,Posible captación,,,Formulario_web,,,0.0
2023-04-14,21:12,1545550535,Urgencia,Ciudadano,Sí,Salud,Salud mental,,,Línea 145,,,40.0
2023-04-15,09:28,7545550535,Urgencia,Ciudadano,Sí,Trata,No aplica,,,Línea 145,,,0.0
2023-04-15,10:26,9455550535,Urgencia,Ciudadano,Sí,Otro,Judicialización,,,Línea 145,,,0.0
2023-04-15,12:00,1555550535,Urgencia,Ciudadano,Sí,Otro,Otro,,,Línea 145,,,0.0
2023-04-15,17:30,8465550535,Urgencia,Ciudadano,Sí,Otro,Judicialización,,,Línea 145,,,0.0
2023-04-15,18:10,9465550535,Urgencia,Ciudadano,Sí,Trata,No aplica,,,Línea 145,,,0.0
2023-04-16,15:45,575550535,Urgencia,Ciudadano,No,Salud,Salud mental,Neuquén,San Martin de los Andes,Línea 145,Neuquén,,19.0
2023-04-17,08:06,5584650535,Urgencia,Ciudadano,Sí,Violencias,Familiar > asesoramiento para realizar denuncia,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,0.0
2023-04-17,09:08,7584650535,Urgencia,Ciudadano,Sí,Trata,Judicializacion,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,0.0
2023-04-17,12:53,5594650535,Urgencia,Ciudadano,No,Trata,Datos de judicializacion,Buenos Aires,Mar del Plata,Línea 145,Buenos Aires,,0.0
2023-04-17,13:14,9405650535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,,,Línea 145,Ciudad Autónoma de Buenos Aires,,0.0
2023-04-17,13:20,505650535,Urgencia,Institución - Fiscalia Federal N 2 de Rosario,No,Trata,Explotación sexual,,Rosario,Línea 145,Santa Fe,,0.0
2023-04-17,19:08,2515650535,Urgencia,Ciudadano,No,Trata,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,0.0
2023-04-17,21:43,1525650535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Río Negro,Ministro Ramos Mexía,Línea 145,Río Negro,Concurrió en otra oportunidad,57.0
2023-04-18,06:20,6525650535,Urgencia,Ciudadano,Sí,Salud,Salud mental,Córdoba,Deán Funes,Línea 145,Córdoba,"No sabe, no recuerda",50.0
2023-04-18,09:45,1535650535,Urgencia,Institución - SERVICIO DE PROTECCIÓN DE MENORES DE LUJÁN,No,Trata,Explotación sexual,Buenos Aires,La Plata,Línea 145,,,0.0
2023-04-18,10:04,2535650535,Urgencia,Ciudadano,Sí,Trata,Consulta judicialización,,,Línea 145,La Rioja,,0.0
2023-04-18,11:40,3535650535,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,Por publicidad en Internet,43.0
2023-04-18,11:54,4535650535,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,,,Línea 145,,,0.0
2023-04-18,17:34,5545650535,Urgencia,Ciudadano,No,Trata,Violencia familiar,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,0.0
2023-04-18,17:50,6545650535,Urgencia,Ciudadano,No,Trata,Explotación laboral,,,Línea 145,,,0.0
2023-04-19,09:38,1565650535,Urgencia,Ciudadano,Sí,Trata,Niñez,Tucumán,San Miguel de Tucumán,Línea 145,Tucumán,,0.0
2023-04-19,16:20,5575650535,Urgencia,Ciudadano,No,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Santiago del Estero,,0.0
2023-04-19,16:50,6575650535,Urgencia,Institución - ONG RAZONAR,No,Trata,Información ayuda económica,,,Línea 145,Buenos Aires,,0.0
2023-04-19,17:11,8484750535,Urgencia,Ciudadano,Sí,Trata,Información,,,Línea 145,Buenos Aires,,0.0
2023-04-20,09:09,8494750535,Urgencia,Ciudadano,No,Trata,No aplica,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,50.0
2023-04-20,12:09,1594750535,Urgencia,Ciudadano,Sí,Trata,Posible captación,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,45.0
2023-04-20,12:42,3594750535,Urgencia,Ciudadano,Sí,Trata,No aplica,Ciudad Autónoma de Buenos Aires,Buenos Aires,Llamada no pertinente,Buenos Aires,,25.0
2023-04-20,14:06,4594750535,Urgencia,Institución - Fiscalia Federal Nro.2 de Rosario,No,Trata,Otro,Santa Fe,Rosario,Línea 145,Santa Fe,,0.0
2023-04-20,14:54,5594750535,Urgencia,Ciudadano,Sí,Otro,Control animal,,,Línea 145,,,0.0
2023-04-20,17:32,8405750535,Urgencia,Ciudadano,Sí,Violencia de género,Física,Buenos Aires,Dolores,Línea 145,Buenos Aires,,0.0
2023-04-20,21:12,9405750535,Urgencia,Ciudadano,Sí,Trata,Salud mental,Chaco,Resistencia,Línea 145,Chaco,,0.0
2023-04-20,21:57,505750535,Urgencia,Ciudadano,No,Trata,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,,,0.0
2023-04-21,09:25,8415750535,Urgencia,Ciudadano,No,Trabajo (ex legal laboral),Cuestiones salariales o de registración,Corrientes,,Línea 145,Misiones,,42.0
2023-04-21,13:53,3515750535,Urgencia,Ciudadano,No,Trata,Información de judialización,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,0.0
2023-04-21,15:06,4515750535,Urgencia,Ciudadano,Sí,Trata,Judicialización,,,Línea 145,,,0.0
2023-04-21,15:29,5515750535,Urgencia,Ciudadano,No,Trata,Oferta laboral engañosa,,,Línea 145,Entre Ríos,,0.0
2023-04-21,15:38,6515750535,Urgencia,Ciudadano,No,Trabajo (ex legal laboral),Despidos,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Corrientes,,0.0
2023-04-21,15:48,7515750535,Urgencia,Ciudadano,No,Trata,Oferta laboral engañosa,Entre Ríos,,Línea 145,Entre Ríos,,0.0
2023-04-21,18:37,525750535,Urgencia,Institución - Programa de Rescate y Acompañamiento a personas damnificadas por el Delito de Trata de la Provincia de Buenos Aires,No,Trata,"Explotación sexual niñas, niños y adolescentes",,,Correo Institucional,Buenos Aires,,0.0
2023-04-21,19:01,1525750535,Urgencia,Ciudadano,No,Trata,Salud mental,Corrientes,,Línea 145,Corrientes,,0.0
2023-04-21,21:29,5525750535,Urgencia,Ciudadano,Sí,Trata,Oferta laboral engañosa,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,,,0.0
2023-04-22,00:32,6525750535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,0.0
2023-04-22,03:16,8435750535,Urgencia,Ciudadano,Sí,Salud,Salud mental,Córdoba,Deán Funes,Línea 145,Córdoba,,40.0
2023-04-22,13:51,1545750535,Urgencia,Ciudadano,Sí,Otro,No aplica,,,Formulario_web,Chaco,,0.0
2023-04-22,18:58,6545750535,Urgencia,Ciudadano,No,Otro,No aplica,,,Línea 145,,,0.0
2023-04-23,13:58,2565750535,Urgencia,Ciudadano,Sí,Violencias,Hostigamiento,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,55.0
2023-04-24,12:24,1594841535,Urgencia,Ciudadano,No,Trata,No aplica,,buenos aires,Línea 145,,,0.0
2023-04-24,14:06,4594841535,Urgencia,Ciudadano,Sí,Trata,No aplica,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,0.0
2023-04-24,14:28,5594841535,Urgencia,Ciudadano,No,Trata,Explotación sexual,,,Línea 145,,,0.0
2023-04-24,15:27,7594841535,Urgencia,Ciudadano,No,Violencias,Familiar > denuncia ya realizada,Santa Fe,Frontera,Línea 145,Santa Fe,Por recomendación,18.0
2023-04-24,16:13,9405841535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,0.0
2023-04-24,19:00,3505841535,Urgencia,Ciudadano,Sí,Trata,Consulta de judicializacion,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,0.0
2023-04-24,22:09,7505841535,Urgencia,Ciudadano,Sí,Trata,No aplica,Ciudad Autónoma de Buenos Aires,Buenos Aires,Llamada no pertinente,Buenos Aires,"No sabe, no recuerda",24.0
2023-04-25,00:21,1515841535,Urgencia,Ciudadano,Sí,"Planes, programas sociales y prestaciones de la seguridad social","Otro (planes, programas sociales y prestaciones de la seguridad social)",Ciudad Autónoma de Buenos Aires,Buenos Aires,Correo Institucional,Buenos Aires,"No sabe, no recuerda",30.0
2023-04-25,00:56,2515841535,Urgencia,Ciudadano,Sí,Salud,Salud mental,Buenos Aires,La Plata,Línea 145,Buenos Aires,"No sabe, no recuerda",65.0
2023-04-25,02:01,4515841535,Urgencia,Ciudadano,No,Salud,Salud mental,Santa Fe,Rosario,Línea 145,Santa Fe,"No sabe, no recuerda",60.0
2023-04-25,14:31,3525841535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,60.0
2023-04-25,14:58,5525841535,Urgencia,Institución - Ministerio de Desarrollo social,No,Trata,No aplica,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,35.0
2023-04-25,19:32,8445841535,Urgencia,Ciudadano,Sí,Otro,"Violencia, tortura.",Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,35.0
2023-04-26,11:00,7545841535,Urgencia,"Institución - Fiscalía nro. 12 de Lomas de Zamora, Bs As",No,Trata,Explotación sexual,Buenos Aires,Alte. Brown,Línea 145,Buenos Aires,,30.0
2023-04-26,18:38,8465841535,Urgencia,Ciudadano,No,Trata,Explotación sexual,,,Línea 145,,,0.0
2023-04-26,18:56,9465841535,Urgencia,Ciudadano,No,Trata,No aplica,Córdoba,Deán Funes,Correo Institucional,,,0.0
2023-04-26,20:00,1565841535,Urgencia,Ciudadano,Sí,Legal penal,Imputado en causa,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,45.0
2023-04-27,07:37,6575841535,Urgencia,Ciudadano,No,Trata,Ofrecimiento,Buenos Aires,Isidro Casanova,Línea 145,Buenos Aires,,30.0
2023-04-27,08:57,8484941535,Urgencia,Ciudadano,Sí,Violencia de género,Física,,,Línea 145,,,50.0
2023-04-27,09:57,584941535,Urgencia,Ciudadano,Sí,Violencia de género,Física,,,Línea 145,,,50.0
2023-04-27,10:54,1584941535,Urgencia,Institución - Linea 137 Programa Contra las Violencias Min. Justicia,No,Trata,Reducción a la servidumbre o situaciones análogas,,,Línea 145,Ciudad Autónoma de Buenos Aires,,30.0
2023-04-27,10:57,2584941535,Emergencia,Ciudadano,Sí,Relaciones de familia (ex legal familia),Otro (relaciones de familia),Tucumán,San Miguel de Tucumán,Línea 145,Tucumán,,28.0
2023-04-27,15:43,8494941535,Urgencia,Ciudadano,Sí,Violencias,Discapacidad,,,Línea 145,,,0.0
2023-04-27,21:43,3594941535,Urgencia,Ciudadano,No,Trata,No aplica,Corrientes,Corrientes,Línea 145,Corrientes,,0.0
2023-04-28,14:13,1515941535,Urgencia,Ciudadano,Sí,Trabajo (ex legal laboral),Otro (trabajo),Tierra del Fuego,tierra del fuego,Línea 145,Tierra del Fuego,,0.0
2023-04-28,15:45,3515941535,Urgencia,Ciudadano,Sí,Trata,Violencias,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,0.0
2023-04-28,16:48,6515941535,Urgencia,Ciudadano,Sí,Trata,Violencias,,,Línea 145,Misiones,,0.0
2023-04-28,20:10,525941535,Urgencia,Ciudadano,Sí,Trata,"Explotación laboral niñas, niños y adolescentes",Santa Fe,Santa Fe,Línea 145,Santa Fe,,0.0
2023-04-28,23:53,1525941535,Urgencia,Ciudadano,Sí,Violencias,Familiar > asesoramiento para realizar denuncia,Chubut,Esquel,Línea 145,Chubut,,0.0
2023-04-29,00:29,2525941535,Urgencia,Ciudadano,Sí,Salud,Salud mental,Córdoba,Dean Funes,Correo Institucional,Córdoba,,40.0
2023-04-29,11:00,7525941535,Urgencia,Ciudadano,Sí,Trata,Posible captación,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,Concurrió en otra oportunidad,40.0
2023-04-29,20:34,7535941535,Urgencia,Ciudadano,Sí,Otro,No aplica,,,Línea 145,,,0.0
2023-04-30,12:53,555941535,Urgencia,Ciudadano,Sí,Otro,Consulta,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,65.0
2023-05-01,17:14,6575941535,Urgencia,Ciudadano,Sí,Trata,Posible captación,Santa Fe,Rosario,Línea 145,Santa Fe,,0.0
2023-05-01,20:50,1584051535,Urgencia,Ciudadano,No,Salud,Salud mental,Río Negro,Rio Negro,Línea 145,Río Negro,Concurrió en otra oportunidad,70.0
2023-05-02,01:15,1594051535,Urgencia,Ciudadano,No,Salud,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,Concurrió en otra oportunidad,70.0
2023-05-02,10:51,2505051535,Urgencia,Ciudadano,Sí,Trata,Judicialización,,,Línea 145,,,0.0
2023-05-02,17:39,3515051535,Urgencia,Ciudadano,No,Trata,Explotación sexual,,,Línea 145,Ciudad Autónoma de Buenos Aires,,0.0
2023-05-03,08:03,2525051535,Urgencia,Ciudadano,Sí,Persona en situación de calle,Persona en situación de calle,Corrientes,Ituzaingó,Línea 145,Corrientes,,30.0
2023-05-03,09:34,5525051535,Urgencia,Ciudadano,Sí,Justicia penal,Otro (justicia penal),Santiago del Estero,Termas de Río Hondo,Línea 145,,,0.0
2023-05-03,09:40,6525051535,Urgencia,Ciudadano,Sí,Otro,Sospecha no pudo determinar,Río Negro,,Línea 145,Río Negro,,25.0
2023-05-03,09:42,7525051535,Urgencia,Institución - Programa de Rescate y Acompañamiento a Personas Damnificadas por el Delito de Trata de la provincia de Bs As,No,Trata,Consulta judicialización,,,Correo Institucional,Buenos Aires,,0.0
2023-05-03,09:59,8435051535,Urgencia,Ciudadano,Sí,Trata,Persona desaparecida,,,Línea 145,,,40.0
2023-05-03,11:38,535051535,Urgencia,Institución - Secretaria de DDHH de la provincia de Santa Fe,No,Trata,Consulta judicialización,Santa Fe,,Línea 145,Santa Fe,,40.0
2023-05-03,18:22,7535051535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,0.0
2023-05-04,09:33,9455051535,Urgencia,Ciudadano,Sí,Trabajo (ex legal laboral),Cuestiones salariales o de registración,Buenos Aires,,Línea 145,Buenos Aires,,55.0
2023-05-04,11:48,2555051535,Urgencia,Ciudadano,Sí,Otro,Judicialización,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,55.0
2023-05-04,14:21,8465051535,Urgencia,Ciudadano,Sí,Trata,Judicialización,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Ciudad Autónoma de Buenos Aires,,60.0
2023-05-04,15:05,9465051535,Urgencia,Ciudadano,Sí,Trata,Judicialización,La Rioja,,Línea 145,La Rioja,,50.0
2023-05-04,15:06,565051535,Urgencia,Ciudadano,Sí,Trata,Judicialización,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,50.0
2023-05-04,16:49,4565051535,Urgencia,Ciudadano,Sí,Trata,Consulta vias para poder denunciar,Chubut,,Línea 145,Chubut,,25.0
2023-05-05,01:36,9475051535,Urgencia,Ciudadano,No,Trata,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,,,0.0
2023-05-05,02:21,575051535,Urgencia,Ciudadano,Sí,Abuso sexual infantil,Abuso sexual infantil,,,Línea 145,Catamarca,,40.0
2023-05-05,13:54,1584151535,Urgencia,Ciudadano,No,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,0.0
2023-05-05,15:02,2584151535,Urgencia,Ciudadano,No,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,0.0
2023-05-06,01:35,5594151535,Urgencia,Ciudadano,Sí,Trata,Posible captación,Santa Fe,Santa Fe,Línea 145,Santa Fe,,45.0
2023-05-06,08:54,7594151535,Urgencia,Ciudadano,Sí,Violencias,Institucional,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,Por publicidad en Internet,30.0
2023-05-06,15:49,6515151535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,Concurrió en otra oportunidad,50.0
2023-05-06,19:06,1525151535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Chaco,chaco,Línea 145,Chaco,Concurrió en otra oportunidad,45.0
2023-05-06,20:32,6525151535,Urgencia,Ciudadano,Sí,Abuso sexual infantil,Abuso sexual infantil,Buenos Aires,Bahía Blanca,Línea 145,Buenos Aires,,50.0
2023-05-07,10:12,5535151535,Urgencia,Ciudadano,No,Otro,Denuncia a comisaría,Buenos Aires,San Justo,Línea 145,Buenos Aires,,45.0
2023-05-08,08:40,2565151535,Urgencia,Ciudadano,Sí,Trata,Consulta,Jujuy,San Salvador de Jujuy,Línea 145,Jujuy,,23.0
2023-05-08,16:41,6575151535,Urgencia,Ciudadano,Sí,Violencias,De género > asesoramiento para realizar denuncia,,,Línea 145,Salta,,0.0
2023-05-09,12:01,2594251535,Urgencia,Ciudadano,Sí,Trata,Salud mental,Chaco,San Bernardo,Llamada no pertinente,Chaco,,0.0
2023-05-09,12:43,4594251535,Urgencia,Ciudadano,No,Derechos de usuarios/as y consumidores/as,Otro (derechos de usuarios/as y consumidores/as),,,Línea 145,,,0.0
2023-05-09,12:46,5594251535,Urgencia,Ciudadano,Sí,Otro,Otro,,,Línea 145,,,0.0
2023-05-09,14:37,8405251535,Urgencia,Ciudadano,Sí,Violencias,De género > asesoramiento/proceso de empoderamiento,,,Línea 145,,,0.0
2023-05-09,14:41,9405251535,Urgencia,Ciudadano,Sí,Trata,"Explotación laboral niñas, niños y adolescentes",Santa Fe,Santa Fe,Línea 145,Santa Fe,,0.0
2023-05-09,18:27,3515251535,Urgencia,Ciudadano,Sí,Otro,Adulto mayor,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,75.0
2023-05-10,09:12,525251535,Urgencia,Ciudadano,Sí,Violencias,Abuso sexual,,,Línea 145,,,0.0
2023-05-10,10:46,3525251535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,40.0
2023-05-10,11:49,6525251535,Urgencia,Ciudadano,Sí,Salud,Otro (salud),Ciudad Autónoma de Buenos Aires,Buenos Aires,Línea 145,Buenos Aires,,40.0
2023-05-10,15:59,1535251535,Urgencia,Ciudadano,No,Trata,Consulta judicialización,Buenos Aires,Ezeiza,Línea 145,Buenos Aires,,64.0
2023-05-10,16:11,3535251535,Urgencia,Ciudadano,No,Trata,Consulta judicialización,,,Línea 145,,,0.0
2023-05-11,12:30,8465251535,Urgencia,Ciudadano,No,Trata,Explotación laboral,,,Línea 145,,,40.0
