fecha_ingreso,hora_ingreso,nro_registro_interno,situacion,origen,provincia,localidad,tema,subtema,es_anonima,via_ingreso,consultante_nacionalidad,consultante_provincia,consultante_localidad,consultante_como_conocio_la_linea,consultante_genero,consultante_edad_aparente
2023-03-23 00:00:00-03:00,11.0,5515940535,Urgencia,Ciudadano,,,Trata,Consulta judicialización,Sí,Línea 145,,,,,Hombre,50.0
2023-03-23 00:00:00-03:00,13.0,8425940535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Otro,Venta de propiedades,Sí,Línea 145,,Buenos Aires,,,Hombre,25.0
2023-03-23 00:00:00-03:00,17.0,4525940535,,Ciudadano,Buenos Aires,,Trata,Explotación sexual,Sí,Línea 145,,Buenos Aires,,,Mujer,45.0
2023-03-24 00:00:00-03:00,10.0,8445940535,Urgencia,Ciudadano,,,Trata,Salud mental,No,Línea 145,,,,,Mujer cis,0.0
2023-03-24 00:00:00-03:00,12.0,4545940535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Delitos informáticos,Sí,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Mujer,0.0
2023-03-24 00:00:00-03:00,15.0,7545940535,Urgencia,Ciudadano,,,Trata,Venta de niños y otros delitos,Sí,Línea 145,,Río Negro,,,Hombre,0.0
2023-03-24 00:00:00-03:00,16.0,9455940535,Urgencia,Ciudadano,Santiago del Estero,Santiago del Estero,Trata,Explotación laboral,No,Línea 145,,Santiago del Estero,,,Hombre,0.0
2023-03-24 00:00:00-03:00,21.0,1565940535,Urgencia,Ciudadano,Mendoza,Mendoza,Trata,Consulta,Sí,Línea 145,Argentina,Mendoza,,,Varón cis,0.0
2023-03-24 00:00:00-03:00,22.0,2565940535,Urgencia,Ciudadano,Neuquén,Neuquén,Trata,Grooming,Sí,Línea 145,Argentina,Neuquén,,,Varón cis,0.0
2023-03-24 00:00:00-03:00,23.0,3565940535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Salud mental,No,Línea 145,,,,,Mujer cis,0.0
2023-03-25 00:00:00-03:00,10.0,6565940535,Urgencia,Ciudadano,Jujuy,San Salvador de Jujuy,Trata,Otro,No,Línea 145,,Jujuy,,,Hombre,0.0
2023-03-25 00:00:00-03:00,12.0,9475940535,Urgencia,Ciudadano,,,Discriminación,Otro (discriminación),Sí,Línea 145,,,,,Hombre,0.0
2023-03-25 00:00:00-03:00,16.0,4575940535,Urgencia,Ciudadano,Chaco,chaco,Trata,Otro,No,Línea 145,,,,,Hombre,0.0
2023-03-26 00:00:00-03:00,11.0,4584050535,Urgencia,Ciudadano,Formosa,Formosa,Otro,Adulto mayor,Sí,Línea 145,,Formosa,,,Mujer,55.0
2023-03-26 00:00:00-03:00,15.0,7594050535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Salud mental,Sí,Línea 145,,Buenos Aires,,,Mujer,33.0
2023-03-26 00:00:00-03:00,16.0,505050535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Salud,Salud mental,No,Línea 145,Uruguay,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,,Mujer cis,
2023-03-26 00:00:00-03:00,17.0,4505050535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Violencias,Consultar cual es la linea,Sí,Línea 145,,Buenos Aires,,,Mujer,45.0
2023-03-26 00:00:00-03:00,18.0,7505050535,Urgencia,Ciudadano,Santa Fe,Santa Fe,Trata,Explotación sexual,No,Línea 145,,Santa Fe,,,Mujer,60.0
2023-03-26 00:00:00-03:00,18.0,8415050535,Urgencia,Ciudadano,Río Negro,,Salud,Salud mental,No,Línea 145,,Río Negro,,,Mujer,54.0
2023-03-26 00:00:00-03:00,23.0,2515050535,Urgencia,Ciudadano,Corrientes,Santo Tomé,Trata,Matrimonio forzado,Sí,Línea 145,,,,,Hombre,0.0
2023-03-27 00:00:00-03:00,10.0,1525050535,Urgencia,Institución - Asesoria de la Mujer,Salta,Rosario de la Frontera,Salud,Salud mental,No,Línea 145,,Salta,,,Mujer cis,0.0
2023-03-27 00:00:00-03:00,10.0,2525050535,Urgencia,Ciudadano,Santa Fe,Rosario,Trata,Narcotrafico,Sí,Línea 145,Argentina,Santa Fe,,,Mujer cis,0.0
2023-03-27 00:00:00-03:00,15.0,1535050535,Urgencia,Ciudadano,,,Trata,Posible captación,Sí,Línea 145,,,,,Mujer cis,0.0
2023-03-27 00:00:00-03:00,15.0,2535050535,Urgencia,Ciudadano,Jujuy,San Salvador de Jujuy,Trata,Explotación laboral,Sí,Línea 145,Argentina,Jujuy,,,Varón cis,0.0
2023-03-27 00:00:00-03:00,16.0,3535050535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Consulta por abuso sexual,Sí,Línea 145,Argentina,,,,Mujer cis,0.0
2023-03-27 00:00:00-03:00,17.0,6535050535,Urgencia,Ciudadano,,,Trata,Explotación sexual,Sí,Línea 145,,,,,Mujer cis,0.0
2023-03-27 00:00:00-03:00,18.0,8445050535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Violencia de género,Psicológica,Sí,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Mujer cis,0.0
2023-03-27 00:00:00-03:00,20.0,545050535,Urgencia,Ciudadano,San Juan,,Trata,Explotación laboral,Sí,Línea 145,,Salta,,,Hombre,40.0
2023-03-27 00:00:00-03:00,21.0,3545050535,Urgencia,Ciudadano,Mendoza,Godoy Cruz,Relaciones de familia (ex legal familia),Deberes de responsabilidad parental o familiar (incluye alimentos),Sí,Línea 145,,Mendoza,,,Mujer,50.0
2023-03-27 00:00:00-03:00,21.0,4545050535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Explotación sexual,Sí,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Mujer,50.0
2023-03-27 00:00:00-03:00,22.0,6545050535,Urgencia,Ciudadano,,,Justicia penal,Otro (justicia penal),Sí,Línea 145,,,,,Mujer,60.0
2023-03-28 00:00:00-03:00,10.0,4555050535,Urgencia,Ciudadano,,,Trata,Consulta formulario,Sí,Línea 145,,,,,Hombre,0.0
2023-03-28 00:00:00-03:00,12.0,4565050535,Urgencia,Ciudadano,,,Violencias,Denunciadx por violencia > asesoramiento para realizar denuncia,Sí,Línea 145,,,,,Mujer,0.0
2023-03-28 00:00:00-03:00,14.0,6565050535,Urgencia,Ciudadano,Chaco,,Trata,Violencia institucional,Sí,Línea 145,,,,,Mujer,0.0
2023-03-28 00:00:00-03:00,16.0,9475050535,Urgencia,Ciudadano,Buenos Aires,La Plata,Violencias,Familiar > asesoramiento para realizar denuncia,Sí,Línea 145,,Buenos Aires,,,Mujer,32.0
2023-03-28 00:00:00-03:00,19.0,2575050535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Explotación sexual,Sí,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Hombre,0.0
2023-03-29 00:00:00-03:00,9.0,8484150535,Urgencia,Ciudadano,,,Violencia de género,Física,Sí,Línea 145,,,,,Hombre,40.0
2023-03-29 00:00:00-03:00,9.0,584150535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Persona desaparecida,Sí,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Hombre,35.0
2023-03-29 00:00:00-03:00,10.0,1584150535,Urgencia,Institución - Ente Nacional de Comunicaciones,,,Trata,Testeo,Sí,Línea 145,,,Santiago del Estero,,Varón cis,45.0
2023-03-29 00:00:00-03:00,11.0,3584150535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Incumbencia de la linea 145,Sí,Línea 145,,Buenos Aires,,,Hombre,60.0
2023-03-29 00:00:00-03:00,12.0,6584150535,Urgencia,Ciudadano,Santiago del Estero,Santiago del Estero,Trata,Consulta formulario,No,Línea 145,,Santiago del Estero,,,Hombre,50.0
2023-03-29 00:00:00-03:00,13.0,8494150535,Urgencia,Ciudadano,Buenos Aires,La Plata,Violencia de género,Física,Sí,Línea 145,,Buenos Aires,,,Mujer,35.0
2023-03-29 00:00:00-03:00,23.0,2505150535,Urgencia,Ciudadano,Tucumán,San Miguel de Tucumán,Violencias,Familiar > asesoramiento para realizar denuncia,Sí,Línea 145,,Tucumán,,,Hombre,44.0
2023-03-30 00:00:00-03:00,7.0,5505150535,Urgencia,Ciudadano,Buenos Aires,Navarro,Violencias,De género > asesoramiento/proceso de empoderamiento,No,Línea 145,,Buenos Aires,,,Mujer,30.0
2023-03-30 00:00:00-03:00,9.0,7505150535,Urgencia,Ciudadano,,,Violencia institucional,Maltrato en oficinas públicas,Sí,Línea 145,,Buenos Aires,,,Mujer,50.0
2023-03-30 00:00:00-03:00,13.0,7515150535,Urgencia,Ciudadano,,,Trata,Consulta judicialización,Sí,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Mujer,50.0
2023-03-30 00:00:00-03:00,17.0,5525150535,Urgencia,Ciudadano,,,Otro,Judicialización,Sí,Línea 145,,,,,Hombre,0.0
2023-03-30 00:00:00-03:00,18.0,6525150535,Urgencia,Ciudadano,,,Otro,Otro,Sí,Línea 145,,,,,Hombre,0.0
2023-03-31 00:00:00-03:00,1.0,2535150535,Urgencia,Ciudadano,Buenos Aires,González Catán,Trata,Consulta por consumo problematico,No,Línea 145,,Buenos Aires,,,Mujer cis,0.0
2023-03-31 00:00:00-03:00,8.0,3535150535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Explotación sexual,Sí,Línea 145,,,,,Hombre,0.0
2023-03-31 00:00:00-03:00,11.0,7535150535,Urgencia,Ciudadano,Chaco,Resistencia,Trata,Violencia institucional,Sí,Línea 145,,Chaco,,,Mujer,0.0
2023-03-31 00:00:00-03:00,11.0,8445150535,Urgencia,Ciudadano,,,Trata,Información,Sí,Línea 145,,,,,Mujer,0.0
2023-03-31 00:00:00-03:00,12.0,9445150535,Urgencia,Ciudadano,Santa Fe,Santa Fe,Trata,Salud mental,No,Línea 145,,Santa Fe,,,Mujer,0.0
2023-03-31 00:00:00-03:00,16.0,7545150535,Urgencia,Ciudadano,,,Otro,Judicialización,Sí,Línea 145,,,,,Mujer,0.0
2023-03-31 00:00:00-03:00,17.0,9455150535,Urgencia,Ciudadano,Entre Ríos,Paraná,Abuso sexual infantil,Abuso sexual infantil,Sí,Línea 145,,Entre Ríos,,,Mujer,0.0
2023-03-31 00:00:00-03:00,21.0,5555150535,Urgencia,Ciudadano,Córdoba,Villa de Soto,Justicia penal,"Situación de personas investigadas, imputadas o procesadas penalmente",Sí,Línea 145,,Córdoba,,,Mujer cis,0.0
2023-04-01 00:00:00-03:00,6.0,565150535,Urgencia,Ciudadano,Jujuy,San Salvador de Jujuy,Trata,Venta de niños y otros delitos,No,Correo Institucional,,Jujuy,,,Varón cis,0.0
2023-04-01 00:00:00-03:00,12.0,4565150535,Urgencia,Ciudadano,,,Trata,Judicialización,Sí,Línea 145,,,,,Hombre,0.0
2023-04-01 00:00:00-03:00,17.0,9475150535,Urgencia,Ciudadano,,,Trata,Persona desaparecida,No,Formulario_web,,,,,Hombre,0.0
2023-04-02 00:00:00-03:00,10.0,4575150535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Salud,Salud mental,Sí,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Hombre,50.0
2023-04-02 00:00:00-03:00,17.0,9494250535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Salud,Salud mental,No,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Mujer,75.0
2023-04-02 00:00:00-03:00,18.0,2594250535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Salud,Salud mental,No,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Hombre,
2023-04-02 00:00:00-03:00,22.0,9405250535,Urgencia,Ciudadano,,,Salud,Salud mental,No,Línea 145,,,,,Mujer cis,0.0
2023-04-03 00:00:00-03:00,1.0,505250535,Urgencia,Ciudadano,Tierra del Fuego,Rio Grande,Violencia institucional,Abuso de autoridad policial,No,Línea 145,,,,,Hombre,0.0
2023-04-03 00:00:00-03:00,10.0,8415250535,Urgencia,Ciudadano,Jujuy,Libertador General San Martín,Trata,Maltrato infantil,Sí,Línea 145,,Jujuy,,,Mujer,0.0
2023-04-03 00:00:00-03:00,11.0,1515250535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Salud mental,Sí,Llamada no pertinente,Uruguay,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,,Mujer cis,0.0
2023-04-03 00:00:00-03:00,14.0,6515250535,Urgencia,Ciudadano,Buenos Aires,Pilar,Trata,Explotación sexual,No,Línea 145,,Buenos Aires,,,Hombre,42.0
2023-04-03 00:00:00-03:00,17.0,5525250535,Urgencia,Ciudadano,Río Negro,San Carlos de Bariloche,Trata,Consulta,Sí,Línea 145,Sin Descripcion,Río Negro,,,Mujer cis,0.0
2023-04-03 00:00:00-03:00,18.0,535250535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Violencia familiar,No,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Mujer cis,0.0
2023-04-03 00:00:00-03:00,21.0,6535250535,Urgencia,Ciudadano,Buenos Aires,Balcarce,Salud,Salud mental,Sí,Línea 145,,Buenos Aires,,"No sabe, no recuerda",Varón cis,
2023-04-04 00:00:00-03:00,9.0,9455250535,Urgencia,Ciudadano,,,Trata,Judicialización,Sí,Línea 145,,,,,Hombre,0.0
2023-04-04 00:00:00-03:00,9.0,555250535,Urgencia,Ciudadano,,,Trata,Consulta formulario,No,Línea 145,,,,,Mujer,0.0
2023-04-04 00:00:00-03:00,9.0,1555250535,Urgencia,Ciudadano,,,Otro,No aplica,No,Correo Institucional,,Jujuy,,,No sabe / no contesta,0.0
2023-04-04 00:00:00-03:00,10.0,5555250535,Urgencia,Ciudadano,,,Trata,Judicialización,No,Línea 145,,,,,Mujer,0.0
2023-04-04 00:00:00-03:00,15.0,9465250535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,No aplica,Sí,Línea 145,,Buenos Aires,,,Mujer,35.0
2023-04-05 00:00:00-03:00,19.0,1594350535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Consulta judicialización,Sí,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Mujer,0.0
2023-04-05 00:00:00-03:00,22.0,2594350535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Salud,Salud mental,No,Línea 145,Uruguay,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,,Mujer cis,75.0
2023-04-05 00:00:00-03:00,23.0,4594350535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Salud,Salud mental,Sí,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Mujer,50.0
2023-04-06 00:00:00-03:00,1.0,7594350535,Urgencia,Ciudadano,San Juan,San Juan,Salud,Salud mental,Sí,Línea 145,,San Juan,,,Mujer,60.0
2023-04-06 00:00:00-03:00,8.0,9405350535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Explotación sexual,Sí,Línea 145,,Buenos Aires,,,Hombre,45.0
2023-04-06 00:00:00-03:00,17.0,3515350535,Urgencia,Ciudadano,Buenos Aires,Chivilcoy,Trabajo (ex legal laboral),Cuestiones salariales o de registración,Sí,Línea 145,,,,,Mujer,0.0
2023-04-07 00:00:00-03:00,15.0,4535350535,Urgencia,Ciudadano,,,Otro,No aplica,Sí,Línea 145,,,,,Mujer,0.0
2023-04-07 00:00:00-03:00,15.0,5535350535,Urgencia,Ciudadano,,,Otro,Judicialización,Sí,Línea 145,,Tucumán,,,Mujer,0.0
2023-04-07 00:00:00-03:00,16.0,6535350535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Salud mental,No,Línea 145,Uruguay,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,,Mujer cis,0.0
2023-04-07 00:00:00-03:00,18.0,9445350535,Urgencia,Ciudadano,,,Otro,Otro,No,Línea 145,,Río Negro,,,Hombre,0.0
2023-04-08 00:00:00-03:00,0.0,7545350535,Urgencia,Ciudadano,Mendoza,,Violencia de género,Física,Sí,Línea 145,,Mendoza,,,Mujer,30.0
2023-04-08 00:00:00-03:00,2.0,9455350535,Urgencia,Ciudadano,,,Salud,Salud mental,No,Línea 145,Uruguay,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,,Mujer cis,50.0
2023-04-08 00:00:00-03:00,10.0,2555350535,Urgencia,Ciudadano,,,Otro,Otro,Sí,Línea 145,,,,,Mujer,0.0
2023-04-08 00:00:00-03:00,16.0,7555350535,Urgencia,Ciudadano,,,Otro,Judicialización,Sí,Línea 145,,,,,Hombre,0.0
2023-04-08 00:00:00-03:00,18.0,565350535,Urgencia,Ciudadano,,,Otro,Judicialización,Sí,Línea 145,,,,,Mujer,0.0
2023-04-08 00:00:00-03:00,19.0,1565350535,Urgencia,Ciudadano,,,Otro,Otro,Sí,Línea 145,,,,,Mujer,0.0
2023-04-08 00:00:00-03:00,21.0,2565350535,Urgencia,Ciudadano,Corrientes,Gobernador Virasoro,Relaciones de familia (ex legal familia),Cuidado personal o régimen comunicacional,Sí,Línea 145,,Corrientes,,,Mujer cis,32.0
2023-04-09 00:00:00-03:00,17.0,1584450535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Otro,Información sobre la línea 145,Sí,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Hombre,40.0
2023-04-09 00:00:00-03:00,22.0,1594450535,Urgencia,Ciudadano,Tucumán,Monteros,Violencias,Familiar > patrocinio jurídico,No,Línea 145,,Tucumán,,,Mujer cis,42.0
2023-04-10 00:00:00-03:00,10.0,3505450535,Urgencia,Institución - Fiscalía en lo Correccional y Criminal N°32 de CABA,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Consulta correo electrónico,No,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Hombre,0.0
2023-04-10 00:00:00-03:00,11.0,6505450535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Consulta,No,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Hombre,0.0
2023-04-10 00:00:00-03:00,11.0,7505450535,Urgencia,Institución - Secretaria de la Mujer y Diversidad de La Rioja,Salta,Rosario de la Frontera,Trata,"Explotación sexual niñas, niños y adolescentes",No,Línea 145,,La Rioja,,,Mujer cis,0.0
2023-04-10 00:00:00-03:00,13.0,2515450535,Urgencia,Ciudadano,Mendoza,Mendoza,Trata,Consulta,Sí,Línea 145,,Mendoza,,,Mujer,0.0
2023-04-10 00:00:00-03:00,15.0,6515450535,Urgencia,Ciudadano,Jujuy,El Carmen,Trata,Explotación sexual,No,Línea 145,,Jujuy,,,Hombre,0.0
2023-04-10 00:00:00-03:00,19.0,4525450535,Urgencia,Ciudadano,Córdoba,Córdoba,Trata,Consulta,No,Línea 145,Argentina,Córdoba,,,Varón cis,0.0
2023-04-11 00:00:00-03:00,8.0,7525450535,Urgencia,Ciudadano,,,Trata,Solicita información,No,Línea 145,,,,,Mujer,0.0
2023-04-11 00:00:00-03:00,11.0,1535450535,Urgencia,Ciudadano,Mendoza,Maipú,Trata,Consulta judicialización,Sí,Línea 145,,Mendoza,,,Mujer,0.0
2023-04-11 00:00:00-03:00,11.0,3535450535,Urgencia,Ciudadano,,,Trata,Judicialización,Sí,Línea 145,,,,,Mujer,0.0
2023-04-11 00:00:00-03:00,11.0,4535450535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Solicitud de judicialización,Sí,Línea 145,,,,,Mujer,0.0
2023-04-11 00:00:00-03:00,15.0,4545450535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Abuso sexual infantil,Abuso sexual infantil,Sí,Línea 145,,Buenos Aires,,,Mujer,25.0
2023-04-11 00:00:00-03:00,16.0,6545450535,Urgencia,Ciudadano,Tucumán,San Miguel de Tucumán,Otro,Adulto mayor,Sí,Línea 145,,Tucumán,,,Mujer,75.0
2023-04-11 00:00:00-03:00,18.0,555450535,Urgencia,Ciudadano,,,Trata,No aplica,Sí,Línea 145,,,,,Mujer,0.0
2023-04-11 00:00:00-03:00,19.0,5555450535,Urgencia,Ciudadano,,,Trata,Salud mental,No,Línea 145,,Río Negro,,,Mujer,0.0
2023-04-11 00:00:00-03:00,19.0,6555450535,Urgencia,Ciudadano,,,Trata,Salud mental,No,Línea 145,Argentina,Ciudad Autónoma de Buenos Aires,,,Mujer cis,0.0
2023-04-12 00:00:00-03:00,9.0,3575450535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Judicialización,Sí,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Hombre,60.0
2023-04-12 00:00:00-03:00,10.0,8484550535,Urgencia,Ciudadano,Buenos Aires,Mar del Plata,Trata,Explotación sexual,No,Línea 145,,Buenos Aires,,,Mujer,0.0
2023-04-12 00:00:00-03:00,12.0,9484550535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Violencia de género,Física,Sí,Línea 145,,Buenos Aires,,,Mujer,25.0
2023-04-12 00:00:00-03:00,18.0,9494550535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Información ayuda económica,No,Línea 145,,Buenos Aires,,,Mujer,0.0
2023-04-12 00:00:00-03:00,20.0,3594550535,Urgencia,Ciudadano,Córdoba,Córdoba,Reclamo por derivación ya efectuada,Ciudadano,Sí,Línea 145,,Córdoba,,,Hombre,50.0
2023-04-13 00:00:00-03:00,19.0,1515550535,Urgencia,Ciudadano,,,Otro,Otro,Sí,Línea 145,,,,,Mujer,0.0
2023-04-13 00:00:00-03:00,20.0,2515550535,Urgencia,Ciudadano,La Pampa,Embajador Martíni,Trata,Violencia de genero,Sí,Línea 145,Argentina,La Pampa,,,Mujer cis,0.0
2023-04-13 00:00:00-03:00,20.0,3515550535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Salud mental,Sí,Línea 145,,,,,Mujer cis,0.0
2023-04-13 00:00:00-03:00,22.0,8425550535,Urgencia,Ciudadano,Santa Fe,Santa Fe,Trata,Salud mental,Sí,Línea 145,,Santa Fe,,,Mujer cis,59.0
2023-04-14 00:00:00-03:00,8.0,1525550535,Urgencia,Ciudadano,Buenos Aires,,Otro,No aplica,No,Línea 145,,,,,Mujer,25.0
2023-04-14 00:00:00-03:00,16.0,1535550535,Urgencia,Ciudadano,,,Trata,Explotación sexual,Sí,Línea 145,,,,,Mujer,0.0
2023-04-14 00:00:00-03:00,16.0,2535550535,Urgencia,Ciudadano,,,Trata,Salud mental,No,Línea 145,,,,,Mujer cis,0.0
2023-04-14 00:00:00-03:00,17.0,3535550535,Urgencia,Ciudadano,Buenos Aires,,Trata,No aplica,Sí,Llamada no pertinente,,,,,Mujer,0.0
2023-04-14 00:00:00-03:00,17.0,4535550535,Urgencia,Ciudadano,,,Otro,Otro,Sí,Línea 145,,,,,Mujer,0.0
2023-04-14 00:00:00-03:00,19.0,9445550535,Urgencia,Ciudadano,,,Salud,Salud mental,Sí,Línea 145,,,,,Mujer,0.0
2023-04-14 00:00:00-03:00,19.0,545550535,Urgencia,Ciudadano,,,Trata,Posible captación,No,Formulario_web,,,,,Mujer,0.0
2023-04-14 00:00:00-03:00,21.0,1545550535,Urgencia,Ciudadano,,,Salud,Salud mental,Sí,Línea 145,,,,,Mujer,40.0
2023-04-15 00:00:00-03:00,9.0,7545550535,Urgencia,Ciudadano,,,Trata,No aplica,Sí,Línea 145,,,,,Hombre,0.0
2023-04-15 00:00:00-03:00,10.0,9455550535,Urgencia,Ciudadano,,,Otro,Judicialización,Sí,Línea 145,,,,,Hombre,0.0
2023-04-15 00:00:00-03:00,12.0,1555550535,Urgencia,Ciudadano,,,Otro,Otro,Sí,Línea 145,,,,,Mujer,0.0
2023-04-15 00:00:00-03:00,17.0,8465550535,Urgencia,Ciudadano,,,Otro,Judicialización,Sí,Línea 145,,,,,Mujer,0.0
2023-04-15 00:00:00-03:00,18.0,9465550535,Urgencia,Ciudadano,,,Trata,No aplica,Sí,Línea 145,,,,,Hombre,0.0
2023-04-16 00:00:00-03:00,15.0,575550535,Urgencia,Ciudadano,Neuquén,San Martin de los Andes,Salud,Salud mental,No,Línea 145,Argentina,Neuquén,,,Varón cis,19.0
2023-04-17 00:00:00-03:00,8.0,5584650535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Violencias,Familiar > asesoramiento para realizar denuncia,Sí,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Varón cis,0.0
2023-04-17 00:00:00-03:00,9.0,7584650535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Judicializacion,Sí,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Varón cis,0.0
2023-04-17 00:00:00-03:00,12.0,5594650535,Urgencia,Ciudadano,Buenos Aires,Mar del Plata,Trata,Datos de judicializacion,No,Línea 145,Argentina,Buenos Aires,,,Varón cis,0.0
2023-04-17 00:00:00-03:00,13.0,9405650535,Urgencia,Ciudadano,,,Trata,Explotación sexual,Sí,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Varón cis,0.0
2023-04-17 00:00:00-03:00,13.0,505650535,Urgencia,Institución - Fiscalia Federal N 2 de Rosario,,Rosario,Trata,Explotación sexual,No,Línea 145,,Santa Fe,,,Mujer cis,0.0
2023-04-17 00:00:00-03:00,19.0,2515650535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Salud mental,No,Línea 145,,Buenos Aires,,,Mujer cis,0.0
2023-04-17 00:00:00-03:00,21.0,1525650535,Urgencia,Ciudadano,Río Negro,Ministro Ramos Mexía,Trata,Explotación sexual,Sí,Línea 145,,Río Negro,,Concurrió en otra oportunidad,Mujer cis,57.0
2023-04-18 00:00:00-03:00,6.0,6525650535,Urgencia,Ciudadano,Córdoba,Deán Funes,Salud,Salud mental,Sí,Línea 145,,Córdoba,,"No sabe, no recuerda",Varón cis,50.0
2023-04-18 00:00:00-03:00,9.0,1535650535,Urgencia,Institución - SERVICIO DE PROTECCIÓN DE MENORES DE LUJÁN,Buenos Aires,La Plata,Trata,Explotación sexual,No,Línea 145,,,,,Mujer,0.0
2023-04-18 00:00:00-03:00,10.0,2535650535,Urgencia,Ciudadano,,,Trata,Consulta judicialización,Sí,Línea 145,,La Rioja,,,Hombre,0.0
2023-04-18 00:00:00-03:00,11.0,3535650535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Persona desaparecida,No,Línea 145,,Ciudad Autónoma de Buenos Aires,Buenos Aires,Por publicidad en Internet,Mujer,43.0
2023-04-18 00:00:00-03:00,11.0,4535650535,Urgencia,Ciudadano,,,Trata,Explotación laboral,Sí,Línea 145,Argentina,,San Roque,,Varón cis,0.0
2023-04-18 00:00:00-03:00,17.0,5545650535,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Buenos Aires,Trata,Violencia familiar,No,Línea 145,,Ciudad Autónoma de Buenos Aires,,,Mujer,0.0
