fecha_ingreso,hora_ingreso,nro_registro_interno,situacion,origen,es_anonima,tema,subtema,provincia,localidad,dependencia_alta,via_ingreso,consultante_nacionalidad,consultante_provincia,consultante_localidad,consultante_tipo,consultante_como_conocio_la_linea,consultante_genero,consultante_edad_aparente,provincia_indec_id
2023-03-10,19:55,4555559435,Urgencia,Institución - Policía de la Ciudad Protección Familiar área sur,No,Trata,Solicitud de intervenció del pnr,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Hombre,50,02
2023-03-10,21:45,565559435,Urgencia,Ciudadano,No,Trata,Oferta laboral engañosa,Misiones,San Vicente,PNR - Línea 145,Línea 145,,Misiones,,Consultante,,Mujer,0,54
2023-03-10,23:00,3565559435,Urgencia,Ciudadano,No,Trata,Persona desaparecida,Salta,,PNR - Línea 145,Línea 145,,Corrientes,,Consultante,,Hombre,45,66
2023-03-11,05:22,7565559435,Urgencia,Institución - Comisaria 1 D,No,Trata,"Explotación sexual niñas, niños y adolescentes",Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer cis,0,02
2023-03-11,23:31,2505659435,Urgencia,Ciudadano,Sí,Violencias,Familiar > asesoramiento para realizar denuncia,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2023-03-12,03:09,4505659435,Urgencia,Institución - Oficina de Violencia Doméstica de Tucuman,No,Salud,Salud mental,Salta,Rosario de la Frontera,PNR - Línea 145,Línea 145,,Tucumán,,Consultante,,Hombre,0,66
2023-03-13,08:39,1525659435,Urgencia,Ciudadano,Sí,Trata,Venta de drogas,Chaco,,PNR - Línea 145,Llamada no pertinente,Argentina,Chaco,,Consultante,,Mujer cis,0,22
2023-03-13,08:45,2525659435,Urgencia,Ciudadano,No,Salud,Salud mental,Chaco,Resistencia,PNR - Línea 145,Línea 145,,Chaco,,Consultante,,Mujer cis,0,22
2023-03-13,10:32,5525659435,Urgencia,Ciudadano,No,Trata,No aplica,Buenos Aires,La Plata,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,,Consultante,,Mujer cis,0,06
2023-03-13,11:09,7525659435,Urgencia,Ciudadano,No,Trata,Judicializacion,Buenos Aires,La Plata,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,,Consultante,,Mujer cis,0,06
2023-03-13,12:22,1535659435,Urgencia,Institución - Oficina Violencia Doméstica -Tucumán,No,Otro,Consulta judicialización,,,PNR - Línea 145,Línea 145,,Tucumán,,Consultante,,Mujer,0,
2023-03-13,16:19,9445659435,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,,,PNR - Línea 145,Línea 145,,,,Consultante,,Varón cis,0,
2023-03-13,17:02,1545659435,Urgencia,Ciudadano,Sí,Trata,No aplica,Buenos Aires,Balcarce,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,,Consultante,,Mujer cis,0,06
2023-03-13,19:16,4545659435,Urgencia,Ciudadano,No,Trata,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer cis,0,02
2023-03-13,21:50,9455659435,Urgencia,Ciudadano,No,Violencias,De género > denuncia ya realizada,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Argentina,Ciudad Autónoma de Buenos Aires,,Consultante,Concurrió en otra oportunidad,Mujer cis,40,02
2023-03-14,10:17,6555659435,Urgencia,Ciudadano,Sí,Salud,Acceso a servicios públicos de salud,Santa Fe,Santa Fe,PNR - Línea 145,Línea 145,,Santa Fe,,Consultante,,Mujer,0,82
2023-03-14,11:32,565659435,Urgencia,Ciudadano,No,Trata,Consulta judicializacion,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2023-03-14,12:28,2565659435,Urgencia,Ciudadano,Sí,Trata,Consulta judicializacion,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,
2023-03-14,13:07,3565659435,Urgencia,Ciudadano,Sí,Trata,Judicialización,,,PNR - Línea 145,Línea 145,,Santa Fe,,Consultante,,Mujer,0,
2023-03-14,14:26,6565659435,Urgencia,Ciudadano,No,Trata,Posible captación,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Hombre,0,02
2023-03-15,08:14,5575659435,Urgencia,Institución - OVD Tucumán,No,Salud,Salud mental,Salta,Rosario de la Frontera,PNR - Línea 145,Línea 145,,Tucumán,,Consultante,,Mujer,50,66
2023-03-15,09:59,6575659435,Urgencia,Ciudadano,Sí,Otro,Malas condiciones de habitabilidad,Santa Fe,Rosario,PNR - Línea 145,Línea 145,,Santa Fe,,Consultante,,Hombre,35,82
2023-03-15,14:59,9484759435,Urgencia,Ciudadano,No,Trata,Abuso sexual,Tucumán,San Miguel de Tucumán,PNR - Línea 145,Línea 145,,Tucumán,,Consultante,,Mujer,44,90
2023-03-15,17:01,1584759435,Urgencia,Ciudadano,No,Salud,Salud mental,Buenos Aires,La Plata,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Hombre,0,06
2023-03-15,17:35,3584759435,Urgencia,Ciudadano,Sí,Otro,Judicialización,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2023-03-15,21:07,8494759435,Urgencia,Ciudadano,Sí,Violencias,Familiar > asesoramiento para realizar denuncia,Buenos Aires,Glew,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Hombre,40,06
2023-03-16,05:59,3594759435,Urgencia,Ciudadano,No,Violencias,Denunciadx por violencia > asistencia a violentxs,Buenos Aires,Mar del Plata,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,36,06
2023-03-16,06:12,5594759435,Urgencia,Ciudadano,No,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,Mar del Plata,PNR - Línea 145,Línea 145,,Buenos Aires,Mar del Plata,Consultante,,Mujer,35,06
2023-03-16,08:08,8405759435,Urgencia,Institución - Juzgado Fed. nro. 2 de Moron,Sí,Trata,Causa judicializada,Buenos Aires,Morón,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Hombre,35,06
2023-03-16,08:38,505759435,Urgencia,Ciudadano,Sí,Trata,Consulta judicialización,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,
2023-03-16,09:54,1505759435,Urgencia,Ciudadano,Sí,Trata,Grooming,Entre Ríos,,PNR - Línea 145,Línea 145,,Entre Ríos,,Consultante,,Mujer,50,30
2023-03-16,10:00,4505759435,Urgencia,Ciudadano,Sí,Violencia de género,Explotación sexual,Formosa,Formosa,PNR - Línea 145,Línea 145,,Formosa,,Consultante,,Mujer,50,34
2023-03-16,10:40,6505759435,Urgencia,Ciudadano,No,Trata,Explotación sexual,Misiones,,PNR - Línea 145,Línea 145,Argentina,Misiones,Posadas,Consultante,,Varón cis,25,54
2023-03-16,10:58,7505759435,Urgencia,Ciudadano,Sí,Violencias,Familiar > asesoramiento para realizar denuncia,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2023-03-16,11:24,515759435,Urgencia,Institución - Migraciones Mza,No,Acceso a documentacion personal y certificaciones,"Trámites de migraciones, radicaciones, ciudadanía o refugio",Mendoza,Mendoza,PNR - Línea 145,Línea 145,,Mendoza,,Consultante,,Mujer,40,50
2023-03-16,11:26,1515759435,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Hombre,50,02
2023-03-16,13:35,8425759435,Urgencia,Ciudadano,No,Trata,Violencia de género,Córdoba,,PNR - Línea 145,Línea 145,,Córdoba,,Consultante,,Hombre,0,14
2023-03-16,15:30,2525759435,Urgencia,Ciudadano,Sí,Trata,No aplica,Santa Fe,Santa Fe,PNR - Línea 145,Línea 145,,Santa Fe,,Consultante,,Mujer,0,82
2023-03-16,15:49,4525759435,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,
2023-03-16,18:27,8435759435,Urgencia,Ciudadano,Sí,Trata,No aplica,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2023-03-16,19:18,1535759435,Urgencia,Ciudadano,Sí,Trata,Violencias,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2023-03-17,11:02,1545759435,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Hombre,55,06
2023-03-17,14:16,8455759435,Urgencia,Ciudadano,No,Trata,Salud mental,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer cis,0,
2023-03-17,16:08,2555759435,Urgencia,Ciudadano,No,Trata,Ministerio de trabajo,Neuquén,Neuquén,PNR - Línea 145,Línea 145,,Neuquén,,Consultante,,Hombre,0,58
2023-03-17,17:33,4555759435,Urgencia,Ciudadano,No,Trata,Explotación sexual,Córdoba,,PNR - Línea 145,Línea 145,,Córdoba,,Consultante,,Hombre,0,14
2023-03-17,20:26,7555759435,Urgencia,Ciudadano,No,Salud,Salud mental,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,30,
2023-03-18,06:55,6565759435,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Varón cis,60,02
2023-03-18,10:35,1575759435,Urgencia,Ciudadano,Sí,Relaciones de familia (ex legal familia),Violencia intrafamiliar,Río Negro,Viedma,PNR - Línea 145,Línea 145,,Río Negro,,Consultante,"No sabe, no recuerda",Mujer cis,60,62
2023-03-18,11:15,2575759435,Urgencia,Ciudadano,Sí,Trata,Consulta sobre consumo problemático,Tucumán,San Miguel de Tucumán,PNR - Línea 145,Línea 145,,Tucumán,,Consultante,Por recomendación,Mujer cis,23,90
2023-03-18,18:31,9494840535,Urgencia,Ciudadano,No,Violencias,Familiar > asesoramiento para realizar denuncia,Tucumán,Ingenio la Florida,PNR - Línea 145,Línea 145,,Tucumán,,Consultante,Por recomendación,Varón cis,30,90
2023-03-19,19:59,5505840535,Urgencia,Ciudadano,No,Discapacidad,Actualización y obtención de cud,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2023-03-19,20:40,6505840535,Urgencia,Ciudadano,No,Otro,Narcotráfico,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,
2023-03-20,08:38,515840535,Urgencia,Ciudadano,Sí,Trata,No aplica,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,02
2023-03-20,09:05,1515840535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Varón cis,0,02
2023-03-20,11:09,8425840535,Urgencia,Ciudadano,No,Trata,Explotación sexual,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer cis,0,
2023-03-20,12:07,3525840535,Urgencia,Ciudadano,No,Trata,Posible captación,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,02
2023-03-20,12:49,4525840535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,,,PNR - Línea 145,Línea 145,,Córdoba,,Consultante,,Varón cis,0,
2023-03-20,15:34,1535840535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Neuquén,San Patricio del Chañar,PNR - Línea 145,Línea 145,,Neuquén,,Consultante,,Mujer cis,0,58
2023-03-20,16:15,5535840535,Urgencia,Ciudadano,No,Trata,"Explotación sexual niñas, niños y adolescentes",Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Argentina,,,Consultante,,Mujer cis,0,02
2023-03-20,17:28,6535840535,Urgencia,Ciudadano,No,Trata,Violencia intrafamiliar,Córdoba,cordoba capital,PNR - Línea 145,Línea 145,Argentina,Córdoba,,Consultante,,Mujer cis,75,14
2023-03-20,20:59,2545840535,Urgencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Buenos Aires,Béccar,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,30,06
2023-03-20,21:30,3545840535,Urgencia,Ciudadano,Sí,Violencias,Conflicto vecinal,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,50,
2023-03-20,22:48,4545840535,Urgencia,Ciudadano,No,Salud,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,Rosario,Consultante,,Mujer cis,50,02
2023-03-20,23:32,6545840535,Urgencia,Ciudadano,No,Salud,Salud mental,,,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer cis,60,
2023-03-21,00:00,7545840535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,Luján,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Hombre,50,06
2023-03-21,08:14,9455840535,Urgencia,Ciudadano,Sí,Violencias,Familiar > asesoramiento para realizar denuncia,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2023-03-21,09:51,3555840535,Urgencia,Ciudadano,No,Trata,Consulta formulario,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,
2023-03-21,11:32,6555840535,Urgencia,Ciudadano,No,Otro,Estafa,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,
2023-03-21,13:51,565840535,Urgencia,Ciudadano,No,Violencias,Maltrato en comedor,,,PNR - Línea 145,Correo Institucional,,,,Consultante,,Mujer,0,
2023-03-21,17:28,4565840535,Urgencia,Ciudadano,No,Trata,Abuso sexual,San Juan,,PNR - Línea 145,Línea 145,,San Juan,,Consultante,,Mujer,0,70
2023-03-21,17:40,5565840535,Urgencia,Ciudadano,Sí,Trata,No aplica,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2023-03-21,23:36,3575840535,Urgencia,Ciudadano,Sí,Trata,Persona desaparecida,Santa Fe,Santa Fe,PNR - Línea 145,Línea 145,,Santa Fe,,Consultante,,Mujer,28,82
2023-03-22,09:03,7575840535,Urgencia,Ciudadano,Sí,Trata,Consulta formulario,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,
2023-03-22,11:05,584940535,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,Córdoba,Río Cuarto,PNR - Línea 145,Línea 145,,Córdoba,,Consultante,,Hombre,40,14
2023-03-22,11:22,1584940535,Urgencia,Ciudadano,Sí,Otro,Abuso sexual,Tucumán,,PNR - Línea 145,Línea 145,,Tucumán,,Consultante,,Mujer,60,90
2023-03-22,11:53,3584940535,Urgencia,Ciudadano,No,Salud,Salud mental,Buenos Aires,Quilmes,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer cis,0,06
2023-03-22,12:53,5584940535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer,35,02
2023-03-22,12:58,6584940535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,,,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,30,
2023-03-22,19:56,5594940535,Urgencia,Ciudadano,Sí,Trata,Violencias,La Rioja,,PNR - Línea 145,Línea 145,,La Rioja,,Consultante,,Mujer,76,46
2023-03-23,00:11,5505940535,Urgencia,Ciudadano,Sí,Otro,Estupro,Tucumán,San Miguel de Tucumán,PNR - Línea 145,Línea 145,,Tucumán,,Consultante,,Hombre,40,90
2023-03-23,01:56,6505940535,Urgencia,Ciudadano,Sí,Trata,"Explotación sexual niñas, niños y adolescentes",Córdoba,Bell Ville,PNR - Línea 145,Línea 145,,Córdoba,,Consultante,,Mujer cis,50,14
2023-03-23,02:07,7505940535,Urgencia,Ciudadano,No,Salud,Salud mental,Buenos Aires,Merlo,PNR - Línea 145,Línea 145,Argentina,Buenos Aires,,Consultante,,Mujer cis,40,06
2023-03-23,10:07,515940535,Urgencia,Ciudadano,Sí,Relaciones de familia (ex legal familia),Deberes de responsabilidad parental o familiar (incluye alimentos),Tierra del Fuego,Ushuaia,PNR - Línea 145,Línea 145,,Tierra del Fuego,,Consultante,,Mujer,40,94
2023-03-23,11:28,4515940535,Urgencia,Ciudadano,Sí,Trata,Posible extorsion o estafa,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Hombre,34,02
2023-03-23,11:51,5515940535,Urgencia,Ciudadano,Sí,Trata,Consulta judicialización,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,50,
2023-03-23,13:57,8425940535,Urgencia,Ciudadano,Sí,Otro,Venta de propiedades,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Hombre,25,02
2023-03-23,17:58,4525940535,,Ciudadano,Sí,Trata,Explotación sexual,Buenos Aires,,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,45,06
2023-03-24,10:35,8445940535,Urgencia,Ciudadano,No,Trata,Salud mental,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer cis,0,
2023-03-24,12:46,4545940535,Urgencia,Ciudadano,Sí,Trata,Delitos informáticos,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer,0,02
2023-03-24,15:35,7545940535,Urgencia,Ciudadano,Sí,Trata,Venta de niños y otros delitos,,,PNR - Línea 145,Línea 145,,Río Negro,,Consultante,,Hombre,0,
2023-03-24,16:49,9455940535,Urgencia,Ciudadano,No,Trata,Explotación laboral,Santiago del Estero,Santiago del Estero,PNR - Línea 145,Línea 145,,Santiago del Estero,,Consultante,,Hombre,0,86
2023-03-24,21:39,1565940535,Urgencia,Ciudadano,Sí,Trata,Consulta,Mendoza,Mendoza,PNR - Línea 145,Línea 145,Argentina,Mendoza,,Consultante,,Varón cis,0,50
2023-03-24,22:43,2565940535,Urgencia,Ciudadano,Sí,Trata,Grooming,Neuquén,Neuquén,PNR - Línea 145,Línea 145,Argentina,Neuquén,,Consultante,,Varón cis,0,58
2023-03-24,23:34,3565940535,Urgencia,Ciudadano,No,Trata,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer cis,0,02
2023-03-25,10:07,6565940535,Urgencia,Ciudadano,No,Trata,Otro,Jujuy,San Salvador de Jujuy,PNR - Línea 145,Línea 145,,Jujuy,,Consultante,,Hombre,0,38
2023-03-25,12:14,9475940535,Urgencia,Ciudadano,Sí,Discriminación,Otro (discriminación),,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,
2023-03-25,16:10,4575940535,Urgencia,Ciudadano,No,Trata,Otro,Chaco,chaco,PNR - Línea 145,Línea 145,,,,Consultante - ciudadano,,Hombre,0,22
2023-03-26,11:07,4584050535,Urgencia,Ciudadano,Sí,Otro,Adulto mayor,Formosa,Formosa,PNR - Línea 145,Línea 145,,Formosa,,Consultante,,Mujer,55,34
2023-03-26,15:14,7594050535,Urgencia,Ciudadano,Sí,Trata,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,33,02
2023-03-26,16:42,505050535,Urgencia,Ciudadano,No,Salud,Salud mental,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Uruguay,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Consultante,,Mujer cis,77,02
2023-03-26,17:42,4505050535,Urgencia,Ciudadano,Sí,Violencias,Consultar cual es la linea,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,45,02
2023-03-26,18:45,7505050535,Urgencia,Ciudadano,No,Trata,Explotación sexual,Santa Fe,Santa Fe,PNR - Línea 145,Línea 145,,Santa Fe,,Consultante,,Mujer,60,82
2023-03-26,18:56,8415050535,Urgencia,Ciudadano,No,Salud,Salud mental,Río Negro,,PNR - Línea 145,Línea 145,,Río Negro,,Consultante,,Mujer,54,62
2023-03-26,23:41,2515050535,Urgencia,Ciudadano,Sí,Trata,Matrimonio forzado,Corrientes,Santo Tomé,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,18
2023-03-27,10:06,1525050535,Urgencia,Institución - Asesoria de la Mujer,No,Salud,Salud mental,Salta,Rosario de la Frontera,PNR - Línea 145,Línea 145,,Salta,,Consultante,,Mujer cis,0,66
2023-03-27,10:33,2525050535,Urgencia,Ciudadano,Sí,Trata,Narcotrafico,Santa Fe,Rosario,PNR - Línea 145,Línea 145,Argentina,Santa Fe,,Consultante,,Mujer cis,0,82
2023-03-27,15:44,1535050535,Urgencia,Ciudadano,Sí,Trata,Posible captación,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer cis,0,
2023-03-27,15:49,2535050535,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,Jujuy,San Salvador de Jujuy,PNR - Línea 145,Línea 145,Argentina,Jujuy,,Consultante,,Varón cis,0,38
2023-03-27,16:36,3535050535,Urgencia,Ciudadano,Sí,Trata,Consulta por abuso sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,Argentina,,,Consultante,,Mujer cis,0,02
2023-03-27,17:28,6535050535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer cis,0,
2023-03-27,18:58,8445050535,Urgencia,Ciudadano,Sí,Violencia de género,Psicológica,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer cis,0,02
2023-03-27,20:03,545050535,Urgencia,Ciudadano,Sí,Trata,Explotación laboral,San Juan,,PNR - Línea 145,Línea 145,,Salta,,Consultante,,Hombre,40,70
2023-03-27,21:03,3545050535,Urgencia,Ciudadano,Sí,Relaciones de familia (ex legal familia),Deberes de responsabilidad parental o familiar (incluye alimentos),Mendoza,Godoy Cruz,PNR - Línea 145,Línea 145,,Mendoza,,Consultante,,Mujer,50,50
2023-03-27,21:19,4545050535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Mujer,50,02
2023-03-27,22:24,6545050535,Urgencia,Ciudadano,Sí,Justicia penal,Otro (justicia penal),,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,60,
2023-03-28,10:24,4555050535,Urgencia,Ciudadano,Sí,Trata,Consulta formulario,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,0,
2023-03-28,12:31,4565050535,Urgencia,Ciudadano,Sí,Violencias,Denunciadx por violencia > asesoramiento para realizar denuncia,,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,
2023-03-28,14:08,6565050535,Urgencia,Ciudadano,Sí,Trata,Violencia institucional,Chaco,,PNR - Línea 145,Línea 145,,,,Consultante,,Mujer,0,22
2023-03-28,16:34,9475050535,Urgencia,Ciudadano,Sí,Violencias,Familiar > asesoramiento para realizar denuncia,Buenos Aires,La Plata,PNR - Línea 145,Línea 145,,Buenos Aires,,Consultante,,Mujer,32,06
2023-03-28,19:24,2575050535,Urgencia,Ciudadano,Sí,Trata,Explotación sexual,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Hombre,0,02
2023-03-29,09:33,8484150535,Urgencia,Ciudadano,Sí,Violencia de género,Física,,,PNR - Línea 145,Línea 145,,,,Consultante,,Hombre,40,
2023-03-29,09:56,584150535,Urgencia,Ciudadano,Sí,Trata,Persona desaparecida,Ciudad Autónoma de Buenos Aires,Buenos Aires,PNR - Línea 145,Línea 145,,Ciudad Autónoma de Buenos Aires,,Consultante,,Hombre,35,02
2023-03-29,10:05,1584150535,Urgencia,Institución - Ente Nacional de Comunicaciones,Sí,Trata,Testeo,,,PNR - Línea 145,Línea 145,,,Santiago del Estero,Consultante,,Varón cis,45,
